,cluster_name,text
7820,2,在屁股上
6491,2,女宝宝  红色
10566,5,想问问，有没有消退的可能性
2036,1,38岁，最近2年才注意到
3988,16,听说有外用药，涂抹就行
10845,5,肝脏血管瘤影响吗
11744,1,要手术
4826,2,我之前还以为是破了，如果破了得结痂，可是没有
8369,0,杨伊冉
13546,1,今天25天
12486,0,孩子出生十二天
6952,2,宝宝屁股上
6851,0,杨诗涵
12593,17,这个手术需要住院吗
13436,6,胎记能治疗吗
5344,2,在头皮处
9435,1,看过，医生建议尽早治
25,2,男孩，是鲜红斑痣
9043,5,那个如果是的话，有什么后遗症嘛？
8179,2,新生儿，胸部往下
12899,6,鲜红斑治你们有什么好办法
13575,1,14周岁，发现一个多月，以前治过血管瘤
4369,2,嘴角，三个月
9276,2,有小颗粒还有大颗粒
6282,2,没有颜色变化是皮下的。
3060,1,三个多月
9876,2,旁边还有点白
6358,2,离动脉近
192,2,宝宝出生肚子上有一小块血管瘤
5016,8,医院具体位置在哪，我有时间过去看
2936,2,之前就右手有一个
2424,2,脚后面
6902,0,您好，我是做医院品牌包装、负面信息压制资源的，方便的话给个相关负责人联系方式或者帮忙转达一下，qq 3048866724、
13424,2,凸出来红色的
4185,0,一个月的新生儿
5566,2,出生的时候很淡，现在宝宝两个月，鼓出来了，稍微大了一点，在宝宝胸前，怎么办？能自己吸收么
9581,2,小孩眼袋下
7984,2,要比正常的稍高一点
13703,0,刚开始就有针那么大
13000,2,右脚踝内侧
6176,1,对呀，做的造影和硬化什么塞
4557,2,43岁，在鼻子上
1400,3,那我加你刚才的电话微信吧
7748,2,比痦子大一点已经快吸收没啦
13462,0,一个月之前
1441,2,在大腿上
11277,11,请问是什么原因导致的
7922,4,概多少钱？
4775,2,新生儿，没满月呢！长在肋骨下方，颜色鲜红。
1558,2,是红色的，那个地方软软的，
11751,0,郭芮宁
8500,2,绿豆粒大小
14193,2,肚脐右侧
4001,2,看着是平的摸有突出感
1116,2,在膝盖上得的黄瘤病，女孩
5905,2,有点紫吧
5285,2,婴儿头皮
11137,12,说是血管畸形，得手术，可她有点先，暂时不做可以吗，现在来说对她有没有影响
13273,2,腋下，耳侧，大腿内两侧
430,1,之前是湿疹刺挠，没太注意
2389,2,脚指头上
2592,2,绿紫色
3102,20,是因为怀孕时期没注意饮食吗
6173,2,生下来就有，颜色原先是青色，现在退下来了
8230,1,快两年吧
8583,3,1500434****微信
1813,2,月暗红色女宝有点高于皮肤不明显
870,3,我想微信上说方便些
87,2,脖子和锁骨中间
9513,6,需要怎么治疗最好呢
10074,0,十一个月宝宝
124,9,如果去医院，我得怎么检查？
14077,2,但是年大了有些突出了
13205,6,25岁，深红色，3cm左右，已经手术了，把血管掐死了，需要放疗吗
7103,1,不是 好多年了
4890,2,稍微能摸出来一点不平
2199,2,身上胳膊上有小红点
9002,2,就是半个脸部都是红色，还有溜
2772,10,会留下疤痕吗？
6649,2,成人，从小就有不过我长它也长
1671,2,3个米粒大小
10233,2,嘴周围
13465,2,表面是比硬币大
6143,2,脑子里的血管瘤， 男
10208,0,我们准备这几天就过去呢
367,2,我不知道是不是，在小孩的胳膊和肩膀上红色面积很大
13415,6,那怎么办啊
860,2,肋骨右边
12809,0,复发吗
5292,0,孩子40天，在四平看的
346,3,那我去加你微信吧
4196,2,以前看过，说是血管瘤
2324,4,治疗费用得多少
8706,2,突起的一↑包
6050,0,小孩，两岁半
10330,2,草莓血管瘤
513,2,就像红色的胎记
5881,2,头部长了好几个，身上也有
7805,5,女性子宫会长血管瘤吗
11527,2,血管瘤颜色是红色
1547,2,没有，一直是红色，有时浅，有时深
5658,2,红色，女51岁
7223,2,胎记长在漆盖上了，黑色班点
10317,2,老年人长在头部
9398,1,四个月后脑勺
1232,12,没啥危险吧？
12157,3,可以加微信吗 我给你发图片
6049,2,孩子还有一些黄疸没有彻底好
9126,1,在嘴唇上有一小块如包米粒大，已经多年了，今年发.现有点大了，其他情况我也不太清:楚。
2732,5,什么症状会得血管瘤
3868,2,二个月的婴儿血管瘤
2723,2,一个月的时候出来的
2682,2,刚出生就有，现在一个月
3072,2,在皮肤里的
3681,0,感觉像，
6020,1,我是小时候几个月时候长得。那时候用同位素治疗的，但是留了斑，我现在27
3124,4,我主要是想咨询费用，我以前咨询过你们家
1308,6,有没有不疼的治疗方式，除了吃药
14183,1,四年左右
11256,2,婴儿38天在太阳穴附近
5416,3,有微信号吗？
7139,2,就是感觉小臂发凉
11732,2,在嘴角右上方
2918,2,出生后长的
8939,0,二院，忘记是什么类型的
7703,0,两生日宝宝
8111,1,沈阳的在医大二院，就是给看脐茸的大夫给看了
4488,2,无名手指
5366,2,我家孩子8个月的时候从床上掉下来了，当时上嘴唇里面出血了，后来就出现一个很小的紫色小疙瘩，现在变成3个啦，
11404,2,大人是鲜红斑痣
7569,2,红色，指甲那么大
8057,6,微创治疗是什么治疗方法呢
6559,3,1346439****微信号
8012,2,5个月，红色
2205,2,颈椎骨，旁边
5391,4,费用得多少
2508,2,你好，女宝六个月，右胳膊靠肩处有略微突出皮肤的小红点，快满月时发现的，一直没长
6690,12,这种病有危害吗
227,2,我，47岁，肝血管瘤多发性
11497,4,初步得需要多少
8949,0,1，手术。2是药贴
2607,5,大夫 血管瘤除了红色还有其他颜色吗？
4655,3,微信号LSY52110808
6823,6,那还有什么办法
5022,2,女宝，红色一开始像胎记，很小的一块
5491,1,一年多了，没做过什么检查，
8834,1,拿的药
13543,2,新生儿 脸颊处
9306,0,老铁你是那个医院的
7889,0,在微信提供吗
6251,0,具体在什么部位还不知道。
14207,2,牙花子上长个血管瘤割掉了又长出来了
4013,0,qq846169299
12703,0,女宝没检查呢
5693,2,在肚子的右边
5499,5,成人脚面上黑豆粒儿大小的小包软软的血管颜色，以前不大，好像在长，不知是不是血管瘤？
3160,4,咱们家如果治疗这个费用大概是怎么收费的
11316,2,在眼睛里面
7954,6,请问您我们现在该怎么办
13255,1,出生时没用   早产去圣京  回来时脑袋有个小点  后来长大了一点
2401,2,红色呗
8416,1,25    俩三个月
6130,2,红色和紫色
12432,2,女的63岁脑左边有个血瘤
3103,12,因为离眼睛很近，微创会对眼睛有影响吗
8036,4,做53天新生儿血管瘤手术多少钱
7076,2,1岁，长在枕后
1920,2,成人，血管瘤肝内
14029,1,一年多了，没检查过听诊所大夫说的，以前我们没注意
7303,2,现在还没有凸起  颜色你刚出生的时候变深了   但是看着就像表面有小泡似的   现在是红颜色的
1536,2,刚生时候感觉手节就有一点淤青
8969,2,两个0这么大
675,0,王志杰
12522,1,确定是血管瘤，十五年了
13797,2,成人，右腮
12735,2,反正摸着是突出来的
11247,2,胳膊。手指，肩膀上，
12704,2,红色，大母手指甲那么大
8571,0,好的，我打电话咨询一下
13477,1,我50多岁女性。舌头下面血管黑。大概有十多年了。我得了什么病啊？
3350,2,肝左叶强化小结节 考虑不典型血管瘤可能性大
6148,2,小了很多
2105,2,在复发
14333,4,要是血管瘤的话，手术费用大概是多少
13244,2,你好，后背
10096,3,你们走公众号或者微信之类的吗
12061,2,7岁红色
3074,2,平的，没有突起
6477,1,脚是一个多月了，手是最近
5782,16,疼得吃点啥药
6930,2,脚长在脚脖上长在脚脖上长在脚脖上
3864,2,左肋骨下面
9799,2,肚脐边上
10215,2,皮下 青色
691,0,激光治疗
3796,2,鞍山的，没有，最近发现那个血管瘤变厚变大了
12323,1,有几年了，用手挤过
7088,16,"我想咨询""血管瘤药物治疗用什么"""
219,2,颜色有点红
10310,6,想问一下你们医院治疗的方法
4091,1,今上朝阳二院也没拍上片，孩子小乱动
2076,1,本人31岁，刚长有一个月了，在脖子上
5502,6,需要怎么治疗啊
9353,3,微信号是多少
11992,2,手上 有两个小红点
10113,2,男孩，3岁，脸上
7150,0,李欣尧
12980,0,刚满月没几天
8820,1,刚30多天  红色
2018,0,疾病症状
2819,2,脚趾头上
1396,8,医院在哪啊
12428,7,刚下生婴儿身体右侧涨了手指肚那么大的血管瘤，用我手术么？
11138,2,耳朵和脖子下面，小孩
7807,2,就是在脖子侧边
452,2,女，红色
10187,1,25大概有两年左右，另一只眼睛同样的位置又出现小红点了
11553,2,腮腺部位脉管瘤七个半月小孩
1599,0,李梦涵
7540,2,女宝，红色的
12583,2,孩子刚出生，鼻子下方有一点点红，不知道是不是血管瘤
3136,6,打针就是微创吗
8165,2,但是现在发现越来越大
11558,0,哪个啊
5428,2,成年人五十了，肝血管瘤
13658,2,肚子上高于皮肤表面，胳膊上差不多齐平
12059,2,没有凹凸不平，更像胎记，红色
4300,3,1514875****我手机号
13801,0,或者还是啥原因？
5586,2,宝宝的腿步
12884,1,小时候就有，还以为是胎记
1754,4,"我想咨询""全部费用大概多少要多少钱手术费"""
3249,2,宝宝，在右胳膊上，面积还很大
2478,2,女宝  患处红色
11673,0,牛馨瑶
3774,1,十多天的时候发现的
8180,1,出生十了天发现有点粉红的现在六个月了倒是还是那么大但是鲜红
5606,1,都长两年了
9201,2,脖子下面胸上面两个月
13773,2,小手指甲那么大颜色浅
3443,2,有的新长出来的有的很久了，有的出生就有
4804,0,你好你是沈阳什么医院
1415,5,治疗后有复发的可能性吗
4243,2,小孩，才两个月，长在左胳膊碗上一点
8950,6,一般都怎么治疗呢
10378,2,红色的地方有点鼓
425,2,像肿了一样，有肉包
9190,2,挺多的
3783,2,长在了右侧大臂上
5196,2,一元硬币大吧
13532,0,黑睿恒
5901,2,有肋骨下面
5478,2,不微微高一点
4645,2,白一个馒头大小
13930,3,刚刚检查过，我加你微信吧
13412,2,外眼角。胳膊。脚。各一小块
1905,2,刚开始是红色，慢慢的感觉一个圆像裂开那样，颜色感觉有点浅了，但是一直都在长z
9914,2,没有看过   以前一直以为是胎记
11843,2,男孩，在脸上，长的挺快，刚开始是一个小红点
11868,2,就是胳膊肉里边肉眼看不见的得摸
4326,2,婴儿在后背
7162,2,脑门左侧
9333,2,左腹部
2937,12,外肝血管瘤不治有什么危害
2948,2,今年21 已经不红了 到还是鼓起来一块 摸着很软
1123,0,李政熹
13276,2,是黑色的
1432,2,手碗上
5314,2,宝宝舌头
10763,2,女儿高于皮肤
304,2,红色，凸出皮肤表面
13218,2,红色，高于皮肤。
11194,0,不大 很小
11126,2,在脖子后面与后背之间
578,2,鼻子下面
2456,2,皮里疙瘩像小手指甲那么大
603,2,长在眼底部
4904,2,在左后背
8535,2,平的 没有什么凸起
8541,2,后来散开后，眼白出现了小包
10622,6,胳膊肘上，怎么治疗啊？
11169,2,胳膊碗出现一片紫色
9350,2,开始的时候颜色有点发紫
5304,6,要是治疗怎么治疗
5715,2,我爱人说有些深，红一点
2621,1,舌头尖底下豆粉大青紫色血管我瘤46岁女大约七八年]
2317,0,钱白花了
9739,2,黑紫色
9183,2,红色的，凸起了
10205,2,像湿疹是的
5159,2,您好，肝脏右边，直径0.7的血管瘤
11754,2,左眼角
3594,1,现在12天
2109,2,不大  就两个  在舌根下面。大米粒那么大
4987,2,宝宝2周岁张在眼角后面
6313,1,有两年了
12932,0,现在没有红呀
11620,2,就是小红点点
9704,2,眼睛部位
6826,2,手腕上
9093,3,手机号1860988****
2990,2,脖子小孩
9443,2,一点点突起
3198,9,患者17岁，但在7个月的时侯就用放射原做掉了，在脑门，现在外表有个坑，一直没复查过，问一下医生用复查吗
9458,2,但是好像在长大
11089,2,腿上和下巴壳
12685,2,红色  凸起来的
4187,0,我家孩子就是在你那看的，不在家手机号没有了
999,12,手术的话可能有疤痕
5607,1,医生建议打针
7948,2,小孩，腋下
13830,0,林荣珹
3525,2,43在脖子
10123,6,你好，请问一下血管瘤应该怎样解决
3882,7,感冒了可以做血管瘤手术么
13630,0,长的慢
10722,2,红色、小手指盖那么大
188,2,右耳后.手指盖大小
6941,2,就是脸部长了一个
9661,0,如果是怎么办
14257,1,我现在只是找过镇里医生给看过说是血管瘤，还没有去大医院确诊
2369,2,现在就是红色的，没发现有发青的现象
6164,2,还有个事红色的应该是
13828,1,2个月，女孩
6399,2,外表看就是脸部一侧有点大
10258,5,60多岁，皮肤上紫色泡，下身严重，手上也有了，严重吗？
11009,1,女孩，医院说是鲜红斑痣，是平的，不是凸出来的的
5111,16,马来酸塞有副作用吗
1315,0,长春让过去吃药，孩子太小了孩子遭罪啊！
6307,2,宝宝，腿上
6925,5,血管瘤会恶化么
3326,2,是无名指血管瘤
2407,2,有点凸起，看着长大了不少
12578,2,混合血管瘤
5895,2,眼眉上有点红的
11424,0,大约3个月
7398,0,拿点药抹
3897,2,头部，女性
413,2,呼吸困难
7108,2,红色像小红痘痘
9473,8,医院在什么位置
4978,3,行，1504030****我微信号
13390,4,激光去胎记一般要多少钱
13496,2,后背右面
13007,0,刚出生12天
6646,6,这个用手术吗
6831,3,1361424****微信号
7920,2,脑门儿
263,0,今天无意间摸到才发现的
5717,4,估计得多钱
4517,11,鼻子爱出血是怎么回事
8224,2,长在脚底了
8253,2,就是还红
11963,1,3个多月发现的，沈阳医大附属口腔医院大夫说是血管瘤
7016,0,女孩，去医院检查大夫说是
12799,2,红色两个小指甲盖大
10285,3,您加我一下吧1514105****
3436,2,上嘴唇内部的中间
2128,2,在胸部
2167,2,左侧头部。
1792,2,长在额头靠近太阳穴的地方
183,12,会留疤痕吗
10797,0,比如男方以前有什么不良嗜好
12174,0,40天宝宝
5291,2,是长在下眼皮挨着眼角有一个肉粒凸起
3473,2,有点突出，女宝
4417,2,在，嘴上
13389,0,小宝宝7个月
8191,2,33岁，长在右侧口腔内
12498,1,上次专家说随时观察只要没变化可以不着急手术
7555,2,正常肤色
5203,2,胳膊上起了很多大小不一红色的小血点
5821,2,我儿子三个半月，眼睛总有眼屎流眼泪
3888,2,颜色是红色的
3156,1,半年前检查还没走
7938,5,这是血管瘤嘛
7603,5,怎么才算吸收  颜色浅就是吸收吗？
4585,2,没扩大
8096,2,平的，浅红
7610,1,好多年了，早期是脚踝上在小腿骨发现，做过手术切除，几年后在刀口内侧复发又做了手术，过几年又在刀口下复发，不想手术了注射过平阳霉素，瘤体变小了，这几年发现脚踝处有了血管瘤，做过B超，越来越大
5922,2,嘴唇内
9625,1,28天生下来就发现了
9030,2,患者50岁，在头里有点语言障碍了
13552,6,你们医院是用什么方法治疗
3169,8,地址呢
4918,2,红色，半边脸
5661,5,孩子得这种淋巴管瘤的多吗
4312,0,宝宝56天了
1455,2,头。宝宝80天
7451,4,想先了解一下，一般像我女儿的这种情况大概费用需要多少
